NAA,Customer,Tier,Size (GB),Label,Consumed (GB),T1 (GB),T2 (GB),T3 (GB),T4 (GB)
{NAA} 60002AC0000000000000001300010CFC,AC3,T4,16384,I1_AC3_CSNSWMA01_T4.11,16330,,,,16384
{NAA} 60002AC000000000000000130001C0D6,AC3,T4,16384,SY5_AC3_FXAMA01_T4.7,15770,,,,16384
{NAA} 60002AC000000000000000130002273A,AC3,T4,16384,I1_AC3_CSNSWMA01_T4.4,16348,,,,16384
{NAA} 60002AC000000000000000130002273F,AC3,T4,8192,S2_AC3_CVMEDIAESX_T4.2,7137,,,,8192
{NAA} 60002AC00000000000000013000256E2,AC3,T2,4096,S2_AC3_AZ02SHRDESX_SECTR_T2.15,1535,,4096,
{NAA} 60002AC0000000000000001300026435,AC3,T2,4096,S2_AC3_AZ02SHRDESX_AGD_T2.10,1258,,4096,
{NAA} 60002AC000000000000000130002848E,AC3,T2,32,I1_AC3_AZ01ESX29_T2.0,6,,32,
{NAA} 60002AC0000000000000001300029519,AC3,T1,4096,S2_AC3_AZ01SHRDESX_AGD_T1.16,42,4096,,
{NAA} 60002AC0000000000000001400010CFA,AC3,T4,16384,S2_AC3_MGTMA01_T4.10,16,,,,16384
{NAA} 60002AC0000000000000001400010CFC,AC3,T4,16384,I1_AC3_MGTMA01_T4.6,15104,,,,16384
{NAA} 60002AC000000000000000140001C0D6,AC3,T4,16384,SY5_AC3_FXAMA01_T4.8,14788,,,,16384
{NAA} 60002AC00000000000000014000256E2,AC3,T2,4096,S2_AC3_AZ02SHRDESX_SECTR_T2.16,350,,4096,
{NAA} 60002AC0000000000000001400026435,AC3,T2,4096,S2_AC3_AZ02SHRDESX_AGD_T2.11,187,,4096,
{NAA} 60002AC000000000000000140002848E,AC3,T2,32,I1_AC3_AZ01ESX22_T2.0,6,,32,
{NAA} 60002AC0000000000000001400029519,AC3,T1,4096,S2_AC3_AZ01SHRDESX_AGD_T1.17,2,4096,,
{NAA} 60002AC0000000000000001500010CFC,AC3,T4,16384,I1_AC3_CSNSWMA01_T4.12,16301,,,,16384
{NAA} 60002AC000000000000000150001C0D6,AC3,T4,16384,SY5_AC3_FXAMA01_T4.9,13786,,,,16384
{NAA} 60002AC000000000000000150002273F,AC3,T4,8192,S2_AC3_CVMEDIAESX_T4.4,8140,,,,8192
{NAA} 60002AC00000000000000015000256E2,AC3,T2,4096,S2_AC3_AZ02SHRDESX_SECTR_T2.17,9,,4096,
{NAA} 60002AC0000000000000001500026435,AC3,T2,5620,S2_AC3_AZ02SHRDESX_AGD_T2.12,555,,5620,
{NAA} 60002AC000000000000000150002848E,AC3,T2,32,I1_AC3_AZ01ESX23_T2.0,6,,32,
{NAA} 60002AC0000000000000001500029518,AC3,T2,4096,I1_AC3_MGTESX_T2.1,926,,4096,
{NAA} 60002AC0000000000000001500029519,AC3,T2,4096,S2_AC3_AZ01SHRDESX_AGD_T2.18,786,,4096,
{NAA} 60002AC0000000000000001600010CFC,AC3,T4,16384,I1_AC3_MGTMA01_T4.7,14198,,,,16384
{NAA} 60002AC000000000000000160001C0D6,AC3,T4,16384,SY5_AC3_FXAMA01_T4.10,15423,,,,16384
{NAA} 60002AC000000000000000160002273A,AC3,T4,16384,I1_AC3_MGTMA01_T4.7,6431,,,,16384
{NAA} 60002AC000000000000000160002273F,AC3,T4,8192,S2_AC3_CVMEDIAESX_T4.5,8195,,,,8192
{NAA} 60002AC00000000000000016000256E2,AC3,T2,4096,S2_AC3_AZ02SHRDESX_SECTR_T2.18,587,,4096,
{NAA} 60002AC000000000000000160002640A,AC3,T4,4096,S2_AC3_CVMEDIAESX_T4.10,4089,,,,4096
{NAA} 60002AC0000000000000001600026435,AC3,T2,4096,S2_AC3_AZ02SHRDESX_CSNSW_T2.13,764,,4096,
{NAA} 60002AC000000000000000160002848E,AC3,T2,32,I1_AC3_AZ01ESX24_T2.0,6,,32,
{NAA} 60002AC0000000000000001600029518,AC3,T2,5120,I1_AC3_MGTESX_T2.2,674,,5120,
{NAA} 60002AC0000000000000001600029519,AC3,T2,5120,S2_AC3_AZ01SHRDESX_AGD_T2.19,290,,5120,
{NAA} 60002AC0000000000000001700010CFC,AC3,T4,16384,I1_AC3_MGTMA01_T4.8,14499,,,,16384
